"_id",Sensor No,Temp,Time
60b4a202f653db6802af480c,12,27.1392,2021-05-31 11:44:50
60b4a206f653db6802af483f,12,27.1392,2021-05-31 11:44:54
60b4a209f653db6802af4872,12,27.1392,2021-05-31 11:44:57
60b4a217b0074b6673e9c77a,12,27.1392,2021-05-31 11:45:11
60b4a23264f222f13e843736,12,27.1392,2021-05-31 11:45:38
60b4a23d64f222f13e843769,12,27.1392,2021-05-31 11:45:49
60b4a3c1cfb1435501104be2,12,27.1392,2021-05-31 11:52:17
60b4a3cb2eb67cd2f15a0f9d,12,27.1392,2021-05-31 11:52:27
60b4a3d6e10128af99a3106f,12,27.1392,2021-05-31 11:52:38
60b4a48fe9e06bda69211b85,12,27.1392,2021-05-31 11:55:43
60b4a4930626a2afb1db789d,12,27.1392,2021-05-31 11:55:47
60b4a4b6b5be49d9cad0999d,12,27.1392,2021-05-31 11:56:22
60b4a4bd16bebce7472eca7f,12,27.1392,2021-05-31 11:56:29
60b4a4ef00a9194bc1fd20f7,12,27.1392,2021-05-31 11:57:19
60b4a4f7bf36da3cb1458722,12,27.1392,2021-05-31 11:57:27
60b4b7221a070a4e75dc08ef,12,27.1776,2021-05-31 13:14:58
60b4b727708e10b2dbfaa64e,12,27.1776,2021-05-31 13:15:03
60b4b72d5fb425ff862e61fa,12,27.1776,2021-05-31 13:15:09
60b4b738d13ae571312c3ba4,12,27.1776,2021-05-31 13:15:20
60b4b80c96b9ce0dad672e5a,12,27.1776,2021-05-31 13:18:52
60b4b81419f53ba520f377ed,12,27.1776,2021-05-31 13:19:00
60b4b81a53fe72f401dd08d4,12,27.1776,2021-05-31 13:19:06
60b4b81ed0d2ae1d4a7b4a79,12,27.1776,2021-05-31 13:19:10
60b4b8234bc9572641ebe209,12,27.1776,2021-05-31 13:19:15
60b4b82737584958109dce86,12,27.1776,2021-05-31 13:19:19
60b4b82ba8322d1a050a8cf9,12,27.1776,2021-05-31 13:19:23
60b4b83021624b370956ab6f,12,27.1776,2021-05-31 13:19:28
60b4b835ce82e0c440aa7c18,12,27.1776,2021-05-31 13:19:33
60b4b838f4badbb3a6e03bcd,12,27.1776,2021-05-31 13:19:36
60b4b83f1c74a05aa21d8943,12,27.1776,2021-05-31 13:19:43
60b4b843d36a44f561a66bb4,12,27.1776,2021-05-31 13:19:47
60b4b848c4d4b0f6aa8570a9,12,27.1776,2021-05-31 13:19:52
60b4b84c8b1be1a4fa989038,12,27.1776,2021-05-31 13:19:56
60b4b8519f90d8dedf51bf63,12,27.1776,2021-05-31 13:20:01
60b4b856995c1920354e2744,12,27.1776,2021-05-31 13:20:06
60b4b85e9b68b4dea0629752,12,27.1776,2021-05-31 13:20:14
60b4b8622ef8d19c957ab392,12,27.1776,2021-05-31 13:20:18
60b4b8771f4eb8f8071c35c0,12,27.1776,2021-05-31 13:20:39
60b4b87c9eb9df570c97dec0,12,27.1776,2021-05-31 13:20:44
60b4b88123998bd2fb477d0c,12,27.1776,2021-05-31 13:20:49
60b4b8866533b0e83cc749c3,12,27.1776,2021-05-31 13:20:54
60b4b88c4ea3ca9a164c6501,12,27.1776,2021-05-31 13:21:00
60b4b8901cda430ef6d8a41b,12,27.1776,2021-05-31 13:21:04
60b4b89444e3253035142eed,12,27.1776,2021-05-31 13:21:08
60b4b898ad6653d1ddf4e9e6,12,27.1776,2021-05-31 13:21:12
60b4b89cb9f498abe7aadc05,12,27.1776,2021-05-31 13:21:16
60b4b8a084d87abdc1d37542,12,27.1776,2021-05-31 13:21:20
60b4b8a797a065e4da5977e1,12,27.1776,2021-05-31 13:21:27
60b4b8ac260b9a49d262e139,12,27.1776,2021-05-31 13:21:32
60b4b8aff1e9c2abf18c8436,12,27.1776,2021-05-31 13:21:35
60b4b8b3f9bbc44ccbb140a9,12,27.1776,2021-05-31 13:21:39
60b4b8b765aabe9bc99d176f,12,27.1776,2021-05-31 13:21:43
60b4b8bbc99efe4da8d4cec5,12,27.1776,2021-05-31 13:21:47
60b4b979b1255011470cbc1f,12,27.1776,2021-05-31 13:24:57
60b4ba35a3d4c083d4e0faef,12,27.1776,2021-05-31 13:28:05
60b4ba3a3b4ddb023ce84500,12,27.1776,2021-05-31 13:28:10
