Sensor No,Temp,Time
3,28.456567764282227,13:08:13
4,28.12496566772461,13:08:13
5,28.201946258544922,13:08:13
6,27.879562377929688,13:08:13
7,26.6368408203125,13:08:13
8,25.344388961791992,13:08:13
9,24.80182647705078,13:08:13
10,25.3430118560791,13:08:13
11,25.887237548828125,13:08:13
12,25.666471481323242,13:08:13
13,25.29891014099121,13:08:13
14,24.56947898864746,13:08:13
15,25.2340087890625,13:08:13
16,25.881914138793945,13:08:13
17,25.820016860961914,13:08:13
18,25.557857513427734,13:08:13
19,24.390810012817383,13:08:13
20,24.600034713745117,13:08:13
21,24.561386108398438,13:08:13
22,24.726869583129883,13:08:13
23,24.460824966430664,13:08:13
24,24.517601013183594,13:08:13
25,24.82999038696289,13:08:13
26,24.630144119262695,13:08:13
27,24.42359161376953,13:08:13
28,24.861852645874023,13:08:13
29,25.048913955688477,13:08:13
30,24.749502182006836,13:08:13
31,25.340665817260742,13:08:13
32,24.90857696533203,13:08:13
33,24.98830223083496,13:08:13
34,24.902738571166992,13:08:13
35,24.67327308654785,13:08:13
36,24.3848819732666,13:08:13
37,24.57394790649414,13:08:13
38,24.61521339416504,13:08:13
39,24.96170425415039,13:08:13
40,24.129573822021484,13:08:13
41,24.103893280029297,13:08:13
42,23.904251098632812,13:08:13
43,23.33036994934082,13:08:13
44,23.034486770629883,13:08:13
45,23.72954750061035,13:08:13
46,23.601730346679688,13:08:13
47,23.764102935791016,13:08:13
48,23.012405395507812,13:08:13
49,23.459178924560547,13:08:13
50,23.375444412231445,13:08:13
1,28.055583953857422,13:09:06
2,28.121761322021484,13:09:06
3,28.52171516418457,13:09:06
4,28.12496566772461,13:09:06
5,28.201946258544922,13:09:06
6,27.879562377929688,13:09:06
7,26.6368408203125,13:09:06
8,25.344388961791992,13:09:06
9,24.80182647705078,13:09:06
10,25.3430118560791,13:09:06
11,25.887237548828125,13:09:06
12,25.666471481323242,13:09:06
13,25.29891014099121,13:09:06
14,24.56947898864746,13:09:06
15,25.2340087890625,13:09:06
16,25.881914138793945,13:09:06
17,25.820016860961914,13:09:06
18,25.557857513427734,13:09:06
19,24.390810012817383,13:09:06
20,24.600034713745117,13:09:06
21,24.561386108398438,13:09:06
22,24.726869583129883,13:09:06
23,24.460824966430664,13:09:06
24,24.517601013183594,13:09:06
25,24.82999038696289,13:09:06
26,24.630144119262695,13:09:06
27,24.42359161376953,13:09:06
28,24.861852645874023,13:09:06
29,25.048913955688477,13:09:06
30,24.749502182006836,13:09:06
31,25.340665817260742,13:09:06
32,24.90857696533203,13:09:06
33,24.98830223083496,13:09:06
34,24.902738571166992,13:09:06
35,24.67327308654785,13:09:06
36,24.3848819732666,13:09:06
37,24.57394790649414,13:09:06
38,24.61521339416504,13:09:06
39,24.96170425415039,13:09:06
40,24.129573822021484,13:09:06
41,24.103893280029297,13:09:06
42,23.904251098632812,13:09:06
43,23.33036994934082,13:09:06
44,23.034486770629883,13:09:06
45,23.72954750061035,13:09:06
46,23.601730346679688,13:09:06
47,23.764102935791016,13:09:06
48,23.012405395507812,13:09:06
49,23.459178924560547,13:09:06
50,23.375444412231445,13:09:06
1,28.055583953857422,13:13:04
2,28.121761322021484,13:13:04
3,28.52171516418457,13:13:04
4,28.12496566772461,13:13:04
5,28.201946258544922,13:13:04
6,27.879562377929688,13:13:04
7,26.6368408203125,13:13:04
8,25.344388961791992,13:13:04
9,24.80209732055664,13:13:04
10,25.3430118560791,13:13:04
11,25.887237548828125,13:13:04
12,25.666471481323242,13:13:04
13,25.29891014099121,13:13:04
14,24.56947898864746,13:13:04
15,25.2340087890625,13:13:04
16,25.877248764038086,13:13:04
17,25.820016860961914,13:13:04
18,25.557857513427734,13:13:04
19,24.396215438842773,13:13:04
20,24.600034713745117,13:13:04
21,24.561386108398438,13:13:04
22,24.753440856933594,13:13:04
23,24.460824966430664,13:13:04
24,24.517601013183594,13:13:04
25,24.82999038696289,13:13:04
26,24.630144119262695,13:13:04
27,24.42359161376953,13:13:04
28,24.861852645874023,13:13:04
29,25.048913955688477,13:13:04
30,24.749502182006836,13:13:04
31,25.29283332824707,13:13:04
32,24.90857696533203,13:13:04
33,24.98830223083496,13:13:04
34,24.902738571166992,13:13:04
35,24.67327308654785,13:13:04
36,24.3848819732666,13:13:04
37,24.499784469604492,13:13:04
38,24.61521339416504,13:13:04
39,25.042022705078125,13:13:04
40,24.129573822021484,13:13:04
41,24.103893280029297,13:13:04
42,23.904251098632812,13:13:04
43,23.33036994934082,13:13:04
44,23.0433349609375,13:13:04
45,23.72954750061035,13:13:04
46,23.601730346679688,13:13:04
47,23.764102935791016,13:13:04
48,23.012405395507812,13:13:04
49,23.48908042907715,13:13:04
50,23.375444412231445,13:13:04
1,28.055583953857422,13:15:56
2,28.121761322021484,13:15:56
3,28.52171516418457,13:15:56
4,28.12496566772461,13:15:56
5,28.201946258544922,13:15:56
6,27.879562377929688,13:15:56
7,26.6368408203125,13:15:56
8,25.344388961791992,13:15:56
9,24.80209732055664,13:15:56
10,25.3430118560791,13:15:56
11,25.775041580200195,13:15:56
12,25.666471481323242,13:15:56
13,25.29891014099121,13:15:56
14,24.56947898864746,13:15:56
15,25.2340087890625,13:15:56
16,25.877248764038086,13:15:56
17,25.820016860961914,13:15:56
18,25.557857513427734,13:15:56
19,24.396215438842773,13:15:56
20,24.600034713745117,13:15:56
21,24.53087615966797,13:15:56
22,24.753440856933594,13:15:56
23,24.444812774658203,13:15:56
24,24.517601013183594,13:15:56
25,24.82999038696289,13:15:56
26,24.630144119262695,13:15:56
27,24.42359161376953,13:15:56
28,24.88421058654785,13:15:56
29,25.0275936126709,13:15:56
30,24.749502182006836,13:15:56
31,25.29283332824707,13:15:56
32,24.90857696533203,13:15:56
33,24.98830223083496,13:15:56
34,24.902738571166992,13:15:56
35,24.67327308654785,13:15:56
36,24.3848819732666,13:15:56
37,24.499784469604492,13:15:56
38,24.61521339416504,13:15:56
39,25.042022705078125,13:15:56
40,24.129573822021484,13:15:56
41,24.103893280029297,13:15:56
42,23.904251098632812,13:15:56
43,23.33036994934082,13:15:56
44,23.0433349609375,13:15:56
45,23.72954750061035,13:15:56
46,23.601730346679688,13:15:56
47,23.764102935791016,13:15:56
48,23.012405395507812,13:15:56
49,23.48908042907715,13:15:56
50,23.375444412231445,13:15:56
1,28.055583953857422,13:16:20
2,28.121761322021484,13:16:20
3,28.52171516418457,13:16:20
4,28.12496566772461,13:16:20
5,28.201946258544922,13:16:20
6,27.879562377929688,13:16:20
7,26.6368408203125,13:16:20
8,25.344388961791992,13:16:20
9,24.80209732055664,13:16:20
10,25.3430118560791,13:16:20
11,25.775041580200195,13:16:20
12,25.666471481323242,13:16:20
13,25.29891014099121,13:16:20
14,24.56947898864746,13:16:20
15,25.2340087890625,13:16:20
16,25.877248764038086,13:16:20
17,25.820016860961914,13:16:20
18,25.557857513427734,13:16:20
19,24.396215438842773,13:16:20
20,24.600034713745117,13:16:20
21,24.53087615966797,13:16:20
22,24.753440856933594,13:16:20
23,24.444812774658203,13:16:20
24,24.517601013183594,13:16:20
25,24.82999038696289,13:16:20
26,24.630144119262695,13:16:20
27,24.42359161376953,13:16:20
28,24.88421058654785,13:16:20
29,25.0275936126709,13:16:20
30,24.749502182006836,13:16:20
31,25.29283332824707,13:16:20
32,24.90857696533203,13:16:20
33,24.98830223083496,13:16:20
34,24.902738571166992,13:16:20
35,24.67327308654785,13:16:20
36,24.3848819732666,13:16:20
37,24.499784469604492,13:16:20
38,24.61521339416504,13:16:20
39,25.042022705078125,13:16:20
40,24.129573822021484,13:16:20
41,24.103893280029297,13:16:20
42,23.904251098632812,13:16:20
43,23.33036994934082,13:16:20
44,23.0433349609375,13:16:20
45,23.72954750061035,13:16:20
46,23.601730346679688,13:16:20
47,23.764102935791016,13:16:20
48,23.012405395507812,13:16:20
49,23.48908042907715,13:16:20
50,23.375444412231445,13:16:20
1,28.055583953857422,13:17:48
2,28.121761322021484,13:17:48
3,28.52171516418457,13:17:48
4,28.12496566772461,13:17:48
5,28.201946258544922,13:17:48
6,27.879562377929688,13:17:48
7,26.6368408203125,13:17:48
8,25.344388961791992,13:17:48
9,24.80209732055664,13:17:48
10,25.29192543029785,13:17:48
11,25.775041580200195,13:17:48
12,25.666471481323242,13:17:48
13,25.29891014099121,13:17:48
14,24.56947898864746,13:17:48
15,25.2340087890625,13:17:48
16,25.877248764038086,13:17:48
17,25.820016860961914,13:17:48
18,25.557857513427734,13:17:48
19,24.396215438842773,13:17:48
20,24.600034713745117,13:17:48
21,24.53087615966797,13:17:48
22,24.753440856933594,13:17:48
23,24.444812774658203,13:17:48
24,24.517601013183594,13:17:48
25,24.82999038696289,13:17:48
26,24.630144119262695,13:17:48
27,24.42359161376953,13:17:48
28,24.88421058654785,13:17:48
29,25.0275936126709,13:17:48
30,24.749502182006836,13:17:48
31,25.29283332824707,13:17:48
32,24.90857696533203,13:17:48
33,24.98830223083496,13:17:48
34,24.902738571166992,13:17:48
35,24.67327308654785,13:17:48
36,24.2970027923584,13:17:48
37,24.499784469604492,13:17:48
38,24.61521339416504,13:17:48
39,25.042022705078125,13:17:48
40,24.129573822021484,13:17:48
41,24.103893280029297,13:17:48
42,23.904251098632812,13:17:48
43,23.33036994934082,13:17:48
44,23.0433349609375,13:17:48
45,23.72954750061035,13:17:48
46,23.601730346679688,13:17:48
47,23.764102935791016,13:17:48
48,23.012405395507812,13:17:48
49,23.48908042907715,13:17:48
50,23.375444412231445,13:17:48
1,28.055583953857422,13:19:19
2,28.121761322021484,13:19:19
3,28.52171516418457,13:19:19
4,28.12496566772461,13:19:19
5,28.201946258544922,13:19:19
6,27.879562377929688,13:19:19
7,26.63682746887207,13:19:19
8,25.276866912841797,13:19:19
9,24.80209732055664,13:19:19
10,25.29192543029785,13:19:19
11,25.775041580200195,13:19:19
12,25.666471481323242,13:19:19
13,25.29891014099121,13:19:19
14,24.56947898864746,13:19:19
15,25.2340087890625,13:19:19
16,25.877248764038086,13:19:19
17,25.820016860961914,13:19:19
18,25.557857513427734,13:19:19
19,24.396215438842773,13:19:19
20,24.600034713745117,13:19:19
21,24.53087615966797,13:19:19
22,24.753440856933594,13:19:19
23,24.444812774658203,13:19:19
24,24.517601013183594,13:19:19
25,24.82999038696289,13:19:19
26,24.630144119262695,13:19:19
27,24.42359161376953,13:19:19
28,24.88421058654785,13:19:19
29,25.0275936126709,13:19:19
30,24.749502182006836,13:19:19
31,25.29283332824707,13:19:19
32,24.90857696533203,13:19:19
33,24.98830223083496,13:19:19
34,24.902738571166992,13:19:19
35,24.67327308654785,13:19:19
36,24.2970027923584,13:19:19
37,24.499784469604492,13:19:19
38,24.61521339416504,13:19:19
39,25.042022705078125,13:19:19
40,24.129573822021484,13:19:19
41,24.103893280029297,13:19:19
42,23.904251098632812,13:19:19
43,23.33036994934082,13:19:19
44,23.0433349609375,13:19:19
45,23.72954750061035,13:19:19
46,23.601730346679688,13:19:19
47,23.764102935791016,13:19:19
48,23.012405395507812,13:19:19
49,23.48908042907715,13:19:19
50,23.375444412231445,13:19:19
1,28.056,13:20:29
2,28.122,13:20:29
3,28.522,13:20:29
4,28.125,13:20:29
5,28.202,13:20:29
6,27.88,13:20:29
7,26.637,13:20:29
8,25.277,13:20:29
9,24.802,13:20:29
10,25.292,13:20:29
11,25.775,13:20:29
12,25.666,13:20:29
13,25.299,13:20:29
14,24.569,13:20:29
15,25.234,13:20:29
16,25.877,13:20:29
17,25.82,13:20:29
18,25.558,13:20:29
19,24.396,13:20:29
20,24.6,13:20:29
21,24.531,13:20:29
22,24.753,13:20:29
23,24.445,13:20:29
24,24.518,13:20:29
25,24.83,13:20:29
26,24.63,13:20:29
27,24.424,13:20:29
28,24.884,13:20:29
29,25.028,13:20:29
30,24.673,13:20:29
31,25.293,13:20:29
32,24.909,13:20:29
33,24.988,13:20:29
34,24.903,13:20:29
35,24.673,13:20:29
36,24.297,13:20:29
37,24.5,13:20:29
38,24.615,13:20:29
39,25.042,13:20:29
40,24.13,13:20:29
41,24.104,13:20:29
42,23.904,13:20:29
43,23.33,13:20:29
44,23.043,13:20:29
45,23.73,13:20:29
46,23.602,13:20:29
47,23.764,13:20:29
48,23.012,13:20:29
49,23.489,13:20:29
50,23.375,13:20:29
1,28.06,13:20:40
2,28.12,13:20:40
3,28.52,13:20:40
4,28.12,13:20:40
5,28.2,13:20:40
6,27.88,13:20:40
7,26.64,13:20:40
8,25.28,13:20:40
9,24.8,13:20:40
10,25.29,13:20:40
11,25.78,13:20:40
12,25.67,13:20:40
13,25.3,13:20:40
14,24.57,13:20:40
15,25.23,13:20:40
16,25.88,13:20:40
17,25.82,13:20:40
18,25.56,13:20:40
19,24.4,13:20:40
20,24.6,13:20:40
21,24.53,13:20:40
22,24.75,13:20:40
23,24.44,13:20:40
24,24.52,13:20:40
25,24.83,13:20:40
26,24.63,13:20:40
27,24.42,13:20:40
28,24.88,13:20:40
29,25.03,13:20:40
30,24.67,13:20:40
31,25.29,13:20:40
32,24.91,13:20:40
33,24.99,13:20:40
34,24.9,13:20:40
35,24.67,13:20:40
36,24.3,13:20:40
37,24.5,13:20:40
38,24.62,13:20:40
39,25.04,13:20:40
40,24.13,13:20:40
41,24.1,13:20:40
42,23.9,13:20:40
43,23.33,13:20:40
44,23.04,13:20:40
45,23.73,13:20:40
46,23.6,13:20:40
47,23.76,13:20:40
48,23.01,13:20:40
49,23.49,13:20:40
50,23.38,13:20:40
1,28.06,13:21:31
2,28.12,13:21:31
3,28.52,13:21:31
4,28.12,13:21:31
5,28.17,13:21:31
6,27.88,13:21:31
7,26.64,13:21:31
8,25.28,13:21:31
9,24.8,13:21:31
10,25.29,13:21:31
11,25.78,13:21:31
12,25.53,13:21:31
13,25.3,13:21:31
14,24.57,13:21:31
15,25.23,13:21:31
16,25.88,13:21:31
17,25.82,13:21:31
18,25.56,13:21:31
19,24.4,13:21:31
20,24.6,13:21:31
21,24.53,13:21:31
22,24.75,13:21:31
23,24.44,13:21:31
24,24.52,13:21:31
25,24.83,13:21:31
26,24.63,13:21:31
27,24.42,13:21:31
28,24.88,13:21:31
29,25.03,13:21:31
30,24.67,13:21:31
31,25.29,13:21:31
32,24.91,13:21:31
33,24.99,13:21:31
34,24.87,13:21:31
35,24.68,13:21:31
36,24.3,13:21:31
37,24.5,13:21:31
38,24.62,13:21:31
39,25.04,13:21:31
40,24.13,13:21:31
41,24.1,13:21:31
42,23.9,13:21:31
43,23.33,13:21:31
44,23.04,13:21:31
45,23.73,13:21:31
46,23.6,13:21:31
47,23.76,13:21:31
48,23.01,13:21:31
49,23.49,13:21:31
50,23.38,13:21:31
1,28.06,13:22:37
2,28.12,13:22:37
3,28.52,13:22:37
4,28.12,13:22:37
5,28.17,13:22:37
6,27.88,13:22:37
7,26.64,13:22:37
8,25.28,13:22:37
9,24.8,13:22:37
10,25.29,13:22:37
11,25.78,13:22:37
12,25.53,13:22:37
13,25.3,13:22:37
14,24.57,13:22:37
15,25.23,13:22:37
16,25.88,13:22:37
17,25.82,13:22:37
18,25.56,13:22:37
19,24.4,13:22:37
20,24.6,13:22:37
21,24.53,13:22:37
22,24.75,13:22:37
23,24.44,13:22:37
24,24.52,13:22:37
25,24.76,13:22:37
26,24.63,13:22:37
27,24.42,13:22:37
28,24.88,13:22:37
29,25.03,13:22:37
30,24.67,13:22:37
31,25.29,13:22:37
32,24.91,13:22:37
33,24.99,13:22:37
34,24.87,13:22:37
35,24.68,13:22:37
36,24.3,13:22:37
37,24.5,13:22:37
38,24.62,13:22:37
39,25.04,13:22:37
40,24.13,13:22:37
41,24.1,13:22:37
42,23.96,13:22:37
43,23.33,13:22:37
44,23.04,13:22:37
45,23.73,13:22:37
46,23.6,13:22:37
47,23.76,13:22:37
48,23.01,13:22:37
49,23.49,13:22:37
50,23.38,13:22:37
1,28.11,13:26:35
2,28.12,13:26:35
3,28.52,13:26:35
4,28.12,13:26:35
5,28.17,13:26:35
6,27.88,13:26:35
7,26.64,13:26:35
8,25.28,13:26:35
9,24.8,13:26:35
10,25.29,13:26:35
11,25.78,13:26:35
12,25.53,13:26:35
13,25.3,13:26:35
14,24.55,13:26:35
15,25.15,13:26:35
16,25.88,13:26:35
17,25.82,13:26:35
18,25.56,13:26:35
19,24.4,13:26:35
20,24.6,13:26:35
21,24.53,13:26:35
22,24.75,13:26:35
23,24.44,13:26:35
24,24.52,13:26:35
25,24.76,13:26:35
26,24.63,13:26:35
27,24.42,13:26:35
28,24.88,13:26:35
29,25.03,13:26:35
30,24.67,13:26:35
31,25.29,13:26:35
32,24.91,13:26:35
33,24.99,13:26:35
34,24.87,13:26:35
35,24.68,13:26:35
36,24.3,13:26:35
37,24.5,13:26:35
38,24.52,13:26:35
39,25.04,13:26:35
40,24.13,13:26:35
41,24.1,13:26:35
42,23.96,13:26:35
43,23.33,13:26:35
44,23.04,13:26:35
45,23.73,13:26:35
46,23.6,13:26:35
47,23.76,13:26:35
48,22.96,13:26:35
49,23.49,13:26:35
50,23.38,13:26:35
1,28.11,13:40:48
2,28.02,13:40:48
3,28.4,13:40:48
4,28.11,13:40:48
5,28.17,13:40:48
6,27.81,13:40:48
7,26.64,13:40:48
8,25.28,13:40:48
9,24.8,13:40:48
10,25.29,13:40:48
11,25.78,13:40:48
12,25.53,13:40:48
13,25.27,13:40:48
14,24.55,13:40:48
15,25.15,13:40:48
16,25.88,13:40:48
17,25.64,13:40:48
18,25.45,13:40:48
19,24.21,13:40:48
20,24.6,13:40:48
21,24.53,13:40:48
22,24.75,13:40:48
23,24.44,13:40:48
24,24.41,13:40:48
25,24.76,13:40:48
26,24.56,13:40:48
27,24.26,13:40:48
28,24.88,13:40:48
29,25.03,13:40:48
30,24.67,13:40:48
31,25.29,13:40:48
32,24.77,13:40:48
33,24.86,13:40:48
34,24.87,13:40:48
35,24.68,13:40:48
36,24.3,13:40:48
37,24.32,13:40:48
38,24.52,13:40:48
39,25.04,13:40:48
40,24.02,13:40:48
41,23.99,13:40:48
42,23.96,13:40:48
43,23.33,13:40:48
44,22.87,13:40:48
45,23.63,13:40:48
46,23.46,13:40:48
47,23.74,13:40:48
48,22.96,13:40:48
49,23.41,13:40:48
50,23.28,13:40:48
1,27.97,14:15:38
2,28.04,14:15:38
3,28.4,14:15:38
4,28.13,14:15:38
5,28.05,14:15:38
6,27.8,14:15:38
7,26.66,14:15:38
8,25.13,14:15:38
9,24.65,14:15:38
10,25.03,14:15:38
11,25.52,14:15:38
12,25.27,14:15:38
13,25.0,14:15:38
14,24.31,14:15:38
15,24.95,14:15:38
16,25.6,14:15:38
17,25.54,14:15:38
18,25.31,14:15:38
19,24.08,14:15:38
20,24.46,14:15:38
21,24.39,14:15:38
22,24.61,14:15:38
23,24.28,14:15:38
24,24.36,14:15:38
25,24.54,14:15:38
26,24.46,14:15:38
27,24.13,14:15:38
28,24.57,14:15:38
29,24.81,14:15:38
30,24.52,14:15:38
31,25.08,14:15:38
32,24.65,14:15:38
33,24.78,14:15:38
34,24.65,14:15:38
35,24.41,14:15:38
36,24.1,14:15:38
37,24.24,14:15:38
38,24.34,14:15:38
39,24.76,14:15:38
40,23.86,14:15:38
41,23.97,14:15:38
42,23.79,14:15:38
43,23.11,14:15:38
44,22.8,14:15:38
45,23.54,14:15:38
46,23.38,14:15:38
47,23.62,14:15:38
48,22.86,14:15:38
49,23.3,14:15:38
50,23.11,14:15:38
1,27.97,14:17:16
2,28.04,14:17:16
3,28.4,14:17:16
4,28.13,14:17:16
5,28.05,14:17:16
6,27.8,14:17:16
7,26.66,14:17:16
8,25.13,14:17:16
9,24.65,14:17:16
10,25.02,14:17:16
11,25.52,14:17:16
12,25.27,14:17:16
13,25.0,14:17:16
14,24.31,14:17:16
15,24.95,14:17:16
16,25.6,14:17:16
17,25.54,14:17:16
18,25.31,14:17:16
19,24.08,14:17:16
20,24.46,14:17:16
21,24.39,14:17:16
22,24.61,14:17:16
23,24.28,14:17:16
24,24.36,14:17:16
25,24.54,14:17:16
26,24.46,14:17:16
27,24.13,14:17:16
28,24.59,14:17:16
29,24.81,14:17:16
30,24.52,14:17:16
31,25.08,14:17:16
32,24.65,14:17:16
33,24.78,14:17:16
34,24.65,14:17:16
35,24.41,14:17:16
36,24.1,14:17:16
37,24.24,14:17:16
38,24.34,14:17:16
39,24.76,14:17:16
40,23.86,14:17:16
41,23.97,14:17:16
42,23.79,14:17:16
43,23.11,14:17:16
44,22.8,14:17:16
45,23.54,14:17:16
46,23.38,14:17:16
47,23.62,14:17:16
48,22.86,14:17:16
49,23.3,14:17:16
50,23.11,14:17:16
1,27.97,14:20:54
2,28.04,14:20:54
3,28.4,14:20:54
4,28.13,14:20:54
5,28.05,14:20:54
6,27.8,14:20:54
7,26.73,14:20:54
8,25.17,14:20:54
9,24.65,14:20:54
10,25.02,14:20:54
11,25.52,14:20:54
12,25.27,14:20:54
13,25.0,14:20:54
14,24.31,14:20:54
15,24.95,14:20:54
16,25.6,14:20:54
17,25.54,14:20:54
18,25.31,14:20:54
19,24.08,14:20:54
20,24.46,14:20:54
21,24.39,14:20:54
22,24.61,14:20:54
23,24.28,14:20:54
24,24.36,14:20:54
25,24.54,14:20:54
26,24.46,14:20:54
27,24.13,14:20:54
28,24.59,14:20:54
29,24.81,14:20:54
30,24.52,14:20:54
31,25.08,14:20:54
32,24.65,14:20:54
33,24.78,14:20:54
34,24.65,14:20:54
35,24.41,14:20:54
36,24.07,14:20:54
37,24.24,14:20:54
38,24.34,14:20:54
39,24.76,14:20:54
40,23.86,14:20:54
41,23.97,14:20:54
42,23.79,14:20:54
43,23.14,14:20:54
44,22.8,14:20:54
45,23.54,14:20:54
46,23.38,14:20:54
47,23.62,14:20:54
48,22.86,14:20:54
49,23.3,14:20:54
50,23.11,14:20:54
1,27.97,14:21:53
2,28.04,14:21:53
3,28.4,14:21:53
4,28.13,14:21:53
5,28.06,14:21:53
6,27.8,14:21:53
7,26.73,14:21:53
8,25.17,14:21:53
9,24.65,14:21:53
10,25.02,14:21:53
11,25.52,14:21:53
12,25.26,14:21:53
13,25.0,14:21:53
14,24.31,14:21:53
15,24.95,14:21:53
16,25.6,14:21:53
17,25.54,14:21:53
18,25.31,14:21:53
19,24.08,14:21:53
20,24.46,14:21:53
21,24.39,14:21:53
22,24.61,14:21:53
23,24.28,14:21:53
24,24.36,14:21:53
25,24.54,14:21:53
26,24.46,14:21:53
27,24.13,14:21:53
28,24.59,14:21:53
29,24.81,14:21:53
30,24.52,14:21:53
31,25.08,14:21:53
32,24.65,14:21:53
33,24.78,14:21:53
34,24.63,14:21:53
35,24.42,14:21:53
36,24.07,14:21:53
37,24.24,14:21:53
38,24.34,14:21:53
39,24.76,14:21:53
40,23.86,14:21:53
41,23.97,14:21:53
42,23.71,14:21:53
43,23.14,14:21:53
44,22.8,14:21:53
45,23.54,14:21:53
46,23.38,14:21:53
47,23.62,14:21:53
48,22.86,14:21:53
49,23.3,14:21:53
50,23.11,14:21:53
1,28.08,14:26:00
2,28.04,14:26:00
3,28.4,14:26:00
4,28.13,14:26:00
5,28.06,14:26:00
6,27.8,14:26:00
7,26.73,14:26:00
8,25.17,14:26:00
9,24.65,14:26:00
10,25.02,14:26:00
11,25.52,14:26:00
12,25.26,14:26:00
13,25.0,14:26:00
14,24.34,14:26:00
15,24.95,14:26:00
16,25.6,14:26:00
17,25.54,14:26:00
18,25.31,14:26:00
19,24.08,14:26:00
20,24.46,14:26:00
21,24.39,14:26:00
22,24.61,14:26:00
23,24.28,14:26:00
24,24.36,14:26:00
25,24.54,14:26:00
26,24.46,14:26:00
27,24.13,14:26:00
28,24.59,14:26:00
29,24.81,14:26:00
30,24.52,14:26:00
31,25.08,14:26:00
32,24.65,14:26:00
33,24.78,14:26:00
34,24.63,14:26:00
35,24.42,14:26:00
36,24.07,14:26:00
37,24.24,14:26:00
38,24.38,14:26:00
39,24.76,14:26:00
40,23.86,14:26:00
41,23.97,14:26:00
42,23.78,14:26:00
43,23.14,14:26:00
44,22.8,14:26:00
45,23.54,14:26:00
46,23.38,14:26:00
47,23.62,14:26:00
48,22.85,14:26:00
49,23.3,14:26:00
50,23.11,14:26:00
1,28.0752,14:26:20
2,28.0394,14:26:20
3,28.3982,14:26:20
4,28.1297,14:26:20
5,28.0552,14:26:20
6,27.7983,14:26:20
7,26.7336,14:26:20
8,25.174,14:26:20
9,24.646,14:26:20
10,25.0187,14:26:20
11,25.5176,14:26:20
12,25.2569,14:26:20
13,24.9983,14:26:20
14,24.3388,14:26:20
15,24.9511,14:26:20
16,25.6004,14:26:20
17,25.5353,14:26:20
18,25.3082,14:26:20
19,24.0843,14:26:20
20,24.4604,14:26:20
21,24.3869,14:26:20
22,24.6059,14:26:20
23,24.2836,14:26:20
24,24.3591,14:26:20
25,24.5401,14:26:20
26,24.4609,14:26:20
27,24.133,14:26:20
28,24.5938,14:26:20
29,24.8059,14:26:20
30,24.5192,14:26:20
31,25.0794,14:26:20
32,24.6512,14:26:20
33,24.7821,14:26:20
34,24.6333,14:26:20
35,24.4222,14:26:20
36,24.0711,14:26:20
37,24.2397,14:26:20
38,24.3788,14:26:20
39,24.7557,14:26:20
40,23.8625,14:26:20
41,23.975,14:26:20
42,23.7799,14:26:20
43,23.1429,14:26:20
44,22.8008,14:26:20
45,23.535,14:26:20
46,23.3839,14:26:20
47,23.6171,14:26:20
48,22.8481,14:26:20
49,23.2965,14:26:20
50,23.1112,14:26:20
1,28.0752,14:27:10
2,28.0394,14:27:10
3,28.3982,14:27:10
4,28.1297,14:27:10
5,28.0552,14:27:10
6,27.7983,14:27:10
7,26.7336,14:27:10
8,25.174,14:27:10
9,24.646,14:27:10
10,25.0187,14:27:10
11,25.5176,14:27:10
12,25.2569,14:27:10
13,24.9983,14:27:10
14,24.3388,14:27:10
15,24.9511,14:27:10
16,25.6004,14:27:10
17,25.5353,14:27:10
18,25.3082,14:27:10
19,24.0843,14:27:10
20,24.4604,14:27:10
21,24.3869,14:27:10
22,24.6059,14:27:10
23,24.2836,14:27:10
24,24.3591,14:27:10
25,24.5401,14:27:10
26,24.4609,14:27:10
27,24.133,14:27:10
28,24.5938,14:27:10
29,24.8059,14:27:10
30,24.5192,14:27:10
31,25.0794,14:27:10
32,24.6512,14:27:10
33,24.7821,14:27:10
34,24.6333,14:27:10
35,24.4222,14:27:10
36,24.0711,14:27:10
37,24.2397,14:27:10
38,24.3788,14:27:10
39,24.7557,14:27:10
40,23.8625,14:27:10
41,23.975,14:27:10
42,23.7799,14:27:10
43,23.1429,14:27:10
44,22.8008,14:27:10
45,23.535,14:27:10
46,23.3839,14:27:10
47,23.6171,14:27:10
48,22.8481,14:27:10
49,23.2965,14:27:10
50,23.1112,14:27:10
1,28.0752,14:27:52
2,28.0394,14:27:52
3,28.3982,14:27:52
4,28.1297,14:27:52
5,28.0552,14:27:52
6,27.7983,14:27:52
7,26.7336,14:27:52
8,25.174,14:27:52
9,24.646,14:27:52
10,25.0187,14:27:52
11,25.5176,14:27:52
12,25.2569,14:27:52
13,25.0795,14:27:52
14,24.3388,14:27:52
15,24.9332,14:27:52
16,25.6004,14:27:52
17,25.5353,14:27:52
18,25.3082,14:27:52
19,24.0843,14:27:52
20,24.3985,14:27:52
21,24.3869,14:27:52
22,24.6059,14:27:52
23,24.2836,14:27:52
24,24.3591,14:27:52
25,24.5401,14:27:52
26,24.4609,14:27:52
27,24.133,14:27:52
28,24.5938,14:27:52
29,24.8059,14:27:52
30,24.5192,14:27:52
31,25.0794,14:27:52
32,24.6512,14:27:52
33,24.7821,14:27:52
34,24.6333,14:27:52
35,24.4222,14:27:52
36,24.0711,14:27:52
37,24.2397,14:27:52
38,24.3788,14:27:52
39,24.7557,14:27:52
40,23.8625,14:27:52
41,23.975,14:27:52
