,Sensor No,Temp,Time
769,10,25.6947,2021-06-15 12:03:56
770,10,25.6947,2021-06-15 12:04:56
771,10,25.6947,2021-06-15 12:05:57
772,10,25.6947,2021-06-15 12:06:57
773,10,25.6947,2021-06-15 12:07:57
774,10,25.6947,2021-06-15 12:08:58
775,10,25.6947,2021-06-15 12:09:58
776,10,25.6947,2021-06-15 12:10:58
777,10,25.6947,2021-06-15 12:12:00
778,10,25.6947,2021-06-15 12:13:00
779,10,25.6947,2021-06-15 12:14:00
780,10,25.6947,2021-06-15 12:15:01
781,10,25.6947,2021-06-15 12:16:01
782,10,25.6947,2021-06-15 12:17:02
783,10,25.6947,2021-06-15 12:18:02
784,10,25.6947,2021-06-15 12:19:02
785,10,25.6947,2021-06-15 12:20:03
786,10,25.6947,2021-06-15 12:21:03
787,10,25.6947,2021-06-15 12:22:05
788,10,25.6947,2021-06-15 12:23:05
789,10,25.6947,2021-06-15 12:24:15
790,10,25.6947,2021-06-15 12:25:15
791,10,25.7184,2021-06-15 12:26:16
792,10,25.7184,2021-06-15 12:27:16
793,10,25.7184,2021-06-15 12:28:16
794,10,25.7184,2021-06-15 12:29:17
795,10,25.7184,2021-06-15 12:30:17
796,10,25.7184,2021-06-15 12:31:17
797,10,25.7184,2021-06-15 12:32:18
798,10,25.7184,2021-06-15 12:33:18
799,10,25.7184,2021-06-15 12:34:18
800,10,25.7184,2021-06-15 12:35:19
801,10,25.7184,2021-06-15 12:36:19
802,10,25.7184,2021-06-15 12:37:19
803,10,25.7184,2021-06-15 12:38:20
804,10,25.7184,2021-06-15 12:39:20
805,10,25.7184,2021-06-15 12:40:20
806,10,25.7184,2021-06-15 12:41:20
807,10,25.7184,2021-06-15 12:42:21
808,10,25.7184,2021-06-15 12:43:21
809,10,25.7184,2021-06-15 12:44:21
810,10,25.7184,2021-06-15 12:45:22
811,10,25.7184,2021-06-15 12:46:22
812,10,25.7184,2021-06-15 12:47:22
813,10,25.7184,2021-06-15 12:48:23
814,10,25.7184,2021-06-15 12:49:23
815,10,25.7184,2021-06-15 12:50:23
816,10,25.7184,2021-06-15 12:51:24
817,10,25.7184,2021-06-15 12:52:25
818,10,25.7184,2021-06-15 12:53:25
819,10,25.7184,2021-06-15 12:54:26
820,10,25.7184,2021-06-15 12:55:26
821,10,25.7184,2021-06-15 12:56:26
822,10,25.7184,2021-06-15 12:57:27
823,10,25.7421,2021-06-15 12:58:27
824,10,25.7421,2021-06-15 12:59:27
825,10,25.7421,2021-06-15 13:00:28
826,10,25.7421,2021-06-15 13:01:28
827,10,25.7421,2021-06-15 13:02:28
828,10,25.7421,2021-06-15 13:03:29
829,10,25.7421,2021-06-15 13:04:29
830,10,25.7421,2021-06-15 13:05:29
831,10,25.7421,2021-06-15 13:06:30
832,10,25.7421,2021-06-15 13:07:30
833,10,25.7421,2021-06-15 13:08:30
834,10,25.7421,2021-06-15 13:09:31
835,10,25.7421,2021-06-15 13:10:31
836,10,25.7421,2021-06-15 13:11:32
837,10,25.7421,2021-06-15 13:12:32
838,10,25.7421,2021-06-15 13:13:32
839,10,25.7421,2021-06-15 13:14:33
840,10,25.7421,2021-06-15 13:15:33
841,10,25.7421,2021-06-15 13:16:33
842,10,25.7421,2021-06-15 13:17:34
843,10,25.7421,2021-06-15 13:18:34
844,10,25.7421,2021-06-15 13:19:35
845,10,25.7421,2021-06-15 13:20:35
846,10,25.7421,2021-06-15 13:21:35
847,10,25.7421,2021-06-15 13:22:36
848,10,25.7421,2021-06-15 13:23:36
849,10,25.7421,2021-06-15 13:24:36
850,10,25.7421,2021-06-15 13:25:37
851,10,25.7421,2021-06-15 13:26:37
852,10,25.7421,2021-06-15 13:27:37
853,10,25.7421,2021-06-15 13:28:38
854,10,25.7421,2021-06-15 13:29:38
855,10,25.7421,2021-06-15 13:30:38
856,10,25.7421,2021-06-15 13:31:39
857,10,25.6925,2021-06-15 13:32:39
858,10,25.6925,2021-06-15 13:33:39
859,10,25.6925,2021-06-15 13:34:40
860,10,25.6925,2021-06-15 13:35:40
861,10,25.6925,2021-06-15 13:36:41
862,10,25.6925,2021-06-15 13:37:41
863,10,25.6925,2021-06-15 13:38:41
864,10,25.6925,2021-06-15 13:39:42
865,10,25.6925,2021-06-15 13:40:42
866,10,25.6925,2021-06-15 13:41:42
867,10,25.6925,2021-06-15 13:42:43
868,10,25.6925,2021-06-15 13:43:43
869,10,25.6925,2021-06-15 13:44:44
870,10,25.6925,2021-06-15 13:45:44
871,10,25.6925,2021-06-15 13:46:45
872,10,25.6925,2021-06-15 13:47:34
873,10,25.6925,2021-06-15 13:47:45
874,10,25.6925,2021-06-15 13:48:45
875,10,25.6925,2021-06-15 13:49:47
876,10,25.6925,2021-06-15 13:50:47
877,10,25.6925,2021-06-15 13:51:48
878,10,25.6925,2021-06-15 13:52:48
879,10,25.6925,2021-06-15 13:53:48
880,10,25.6925,2021-06-15 13:54:49
881,10,25.6925,2021-06-15 13:55:49
882,10,25.6925,2021-06-15 13:56:49
883,10,25.6925,2021-06-15 13:57:44
884,10,25.6925,2021-06-15 13:57:50
885,10,25.6925,2021-06-15 13:58:50
886,10,25.6925,2021-06-15 13:59:50
887,10,25.6925,2021-06-15 14:00:51
888,10,25.6925,2021-06-15 14:01:09
889,10,25.6925,2021-06-15 14:01:35
890,10,25.6925,2021-06-15 14:02:36
891,10,25.6925,2021-06-15 14:02:46
892,10,25.6888,2021-06-15 14:03:36
893,10,25.6888,2021-06-15 14:04:36
894,10,25.734,2021-06-15 14:05:31
895,10,25.734,2021-06-15 14:05:35
896,10,25.734,2021-06-15 14:05:37
897,10,25.734,2021-06-15 14:05:42
898,10,25.734,2021-06-15 14:05:47
899,10,25.734,2021-06-15 14:05:53
900,10,25.734,2021-06-15 14:05:58
901,10,25.734,2021-06-15 14:06:04
902,10,25.734,2021-06-15 14:10:12
903,10,25.734,2021-06-15 14:14:24
904,10,25.734,2021-06-15 14:15:42
905,10,25.734,2021-06-15 14:15:46
906,10,25.8717,2021-06-15 15:14:37
907,10,25.8717,2021-06-15 15:15:02
908,10,25.8717,2021-06-15 15:16:41
909,10,25.8717,2021-06-15 15:17:33
910,10,25.8717,2021-06-15 15:32:49
911,10,25.8717,2021-06-15 15:34:20
912,10,25.8251,2021-06-15 15:35:23
913,10,25.8251,2021-06-15 15:37:15
914,10,25.8251,2021-06-15 15:37:41
915,10,25.8251,2021-06-15 15:38:00
916,10,25.8251,2021-06-15 15:38:56
917,10,25.8251,2021-06-15 15:39:13
918,10,25.8251,2021-06-15 15:41:48
919,10,25.8251,2021-06-15 15:49:11
920,10,25.8251,2021-06-15 15:50:39
921,10,25.8251,2021-06-15 15:51:19
922,10,25.8251,2021-06-15 15:52:17
923,10,25.8251,2021-06-15 15:54:47
924,10,25.8251,2021-06-15 15:55:24
925,10,25.8251,2021-06-15 15:56:11
926,10,25.8251,2021-06-15 15:56:36
927,10,25.8251,2021-06-15 15:58:20
928,10,25.6037,2021-06-15 16:14:17
929,10,25.6037,2021-06-15 16:15:16
930,10,25.6037,2021-06-15 16:18:16
931,10,25.6037,2021-06-15 16:19:33
932,10,25.6037,2021-06-15 16:19:45
933,10,25.5911,2021-06-16 08:22:12
934,10,25.5911,2021-06-16 08:23:00
935,10,25.5911,2021-06-16 08:24:42
936,10,25.7458,2021-06-16 08:51:25
937,10,25.7458,2021-06-16 08:56:10
938,10,25.7458,2021-06-16 08:56:33
939,10,25.7458,2021-06-16 08:59:27
940,10,25.7458,2021-06-16 09:01:08
941,10,25.7458,2021-06-16 09:01:52
942,10,25.7458,2021-06-16 09:02:52
943,10,25.7458,2021-06-16 09:03:15
944,10,25.7458,2021-06-16 09:03:39
945,10,25.7458,2021-06-16 09:03:51
946,10,25.7458,2021-06-16 09:04:31
947,10,25.7458,2021-06-16 09:04:50
948,10,25.8991,2021-06-16 09:05:06
949,10,25.8991,2021-06-16 09:07:27
950,10,25.8991,2021-06-16 09:08:03
951,10,25.8991,2021-06-16 09:20:04
952,10,25.8991,2021-06-16 09:21:27
953,10,25.962,2021-06-16 09:52:36
954,10,26.0012,2021-06-16 10:07:01
955,10,26.0012,2021-06-16 10:09:14
956,10,26.0012,2021-06-16 10:09:51
957,10,26.0012,2021-06-16 10:11:36
958,10,26.0012,2021-06-16 10:12:20
959,10,26.0012,2021-06-16 10:14:02
960,10,26.0012,2021-06-16 10:14:54
961,10,26.0012,2021-06-16 10:15:14
962,10,26.0012,2021-06-16 10:22:10
963,10,26.0012,2021-06-16 10:24:08
964,10,26.0012,2021-06-16 10:24:50
965,10,26.0012,2021-06-16 10:27:43
966,10,26.0012,2021-06-16 10:30:35
967,10,26.1818,2021-06-16 10:39:04
968,10,26.1818,2021-06-16 10:40:04
969,10,26.1818,2021-06-16 10:41:41
970,10,26.1818,2021-06-16 10:46:43
971,10,26.1818,2021-06-16 10:46:59
972,10,26.1818,2021-06-16 10:47:28
973,10,26.1818,2021-06-16 10:55:07
974,10,26.1818,2021-06-16 10:55:40
975,10,26.1818,2021-06-16 10:56:21
976,10,26.1818,2021-06-16 10:59:02
977,10,26.1818,2021-06-16 11:03:43
978,10,26.2258,2021-06-16 11:19:11
979,10,26.2258,2021-06-16 11:19:21
980,10,26.2258,2021-06-16 11:20:14
981,10,26.2258,2021-06-16 11:22:11
982,10,26.2258,2021-06-16 11:22:38
983,10,26.2258,2021-06-16 11:24:37
984,10,26.2258,2021-06-16 11:29:17
985,10,26.2258,2021-06-16 11:29:38
986,10,26.2258,2021-06-16 11:31:52
987,10,26.2258,2021-06-16 11:33:42
988,10,26.1656,2021-06-16 11:36:54
989,10,26.1656,2021-06-16 11:37:55
990,10,26.1656,2021-06-16 11:39:45
991,10,26.1656,2021-06-16 11:40:12
992,10,26.1656,2021-06-16 11:40:51
993,10,26.1656,2021-06-16 11:42:01
994,10,26.1656,2021-06-16 11:43:15
995,10,26.1656,2021-06-16 11:43:37
996,10,26.1656,2021-06-16 11:45:57
997,10,26.1656,2021-06-16 11:46:22
998,10,26.1656,2021-06-16 11:50:37
999,10,26.1656,2021-06-16 11:51:21
1000,10,26.1656,2021-06-16 11:51:40
1001,10,26.1656,2021-06-16 11:53:57
1002,10,26.1656,2021-06-16 11:54:35
1003,10,26.1656,2021-06-16 11:55:59
1004,10,26.1656,2021-06-16 11:57:16
1005,10,26.1656,2021-06-16 11:58:25
1006,10,26.28,2021-06-16 14:57:18
1007,10,25.269,2021-06-17 08:06:09
1008,10,25.8858,2021-06-17 09:19:51
1009,10,25.8858,2021-06-17 09:20:33
1010,10,25.8858,2021-06-17 09:21:01
1011,10,25.8858,2021-06-17 09:22:34
1012,10,25.8858,2021-06-17 09:23:17
1013,10,25.9609,2021-06-17 10:17:05
1014,10,25.9609,2021-06-17 10:17:47
1015,10,25.9609,2021-06-17 10:22:36
1016,10,25.9609,2021-06-17 10:22:58
1017,10,25.9609,2021-06-17 10:33:21
1018,10,25.9609,2021-06-17 10:33:31
1019,10,25.9609,2021-06-17 10:34:12
1020,10,25.9609,2021-06-17 10:34:33
1021,10,25.9609,2021-06-17 10:34:56
1022,10,25.9609,2021-06-17 10:35:11
1023,10,25.9609,2021-06-17 10:35:27
1024,10,25.9609,2021-06-17 10:35:59
1025,10,25.9609,2021-06-17 10:39:20
1026,10,25.9609,2021-06-17 10:39:29
1027,10,25.9609,2021-06-17 10:39:49
1028,10,25.9609,2021-06-17 10:40:21
1029,10,25.9609,2021-06-17 10:40:38
1030,10,25.9609,2021-06-17 10:42:44
1031,10,25.9609,2021-06-17 10:43:40
1032,10,25.9609,2021-06-17 10:45:06
1033,10,25.9609,2021-06-17 10:45:30
1034,10,25.9609,2021-06-17 10:45:54
1035,10,25.9609,2021-06-17 10:46:17
1036,10,25.9609,2021-06-17 10:46:42
1037,10,26.0782,2021-06-17 10:50:34
1038,10,26.0782,2021-06-17 10:54:52
1039,10,26.0782,2021-06-17 10:56:43
1040,10,26.0782,2021-06-17 10:57:06
1041,10,26.0782,2021-06-17 11:09:02
1042,10,26.0782,2021-06-17 11:09:25
1043,10,26.0782,2021-06-17 11:09:39
