"_id",Sensor No,Temp,Time
60b49ad973f8933877ba1caf,45,24.042,2021-05-31 11:14:17
60b49ad973f8933877ba1cb0,46,23.9053,2021-05-31 11:14:17
60b49ad973f8933877ba1cb1,47,24.1919,2021-05-31 11:14:17
60b49ad973f8933877ba1cb2,48,23.4182,2021-05-31 11:14:17
60b49ad973f8933877ba1cb3,49,23.818,2021-05-31 11:14:17
60b49ad973f8933877ba1cb4,50,23.6813,2021-05-31 11:14:17
60b49addc16689f6a7474f57,1,27.6122,2021-05-31 11:14:21
60b49addc16689f6a7474f58,2,27.7083,2021-05-31 11:14:21
60b49addc16689f6a7474f59,3,27.9816,2021-05-31 11:14:21
60b49addc16689f6a7474f5a,4,27.8265,2021-05-31 11:14:21
60b49addc16689f6a7474f5b,5,28.0939,2021-05-31 11:14:21
60b49addc16689f6a7474f5c,6,27.5982,2021-05-31 11:14:21
60b49addc16689f6a7474f5d,7,25.8437,2021-05-31 11:14:21
60b49addc16689f6a7474f5e,8,25.7251,2021-05-31 11:14:21
60b49addc16689f6a7474f5f,9,25.3004,2021-05-31 11:14:21
60b49addc16689f6a7474f60,10,26.6562,2021-05-31 11:14:21
60b49addc16689f6a7474f61,11,27.0628,2021-05-31 11:14:21
60b49addc16689f6a7474f62,12,27.0727,2021-05-31 11:14:21
60b49addc16689f6a7474f63,13,26.7562,2021-05-31 11:14:21
60b49addc16689f6a7474f64,14,25.7112,2021-05-31 11:14:21
60b49addc16689f6a7474f65,15,26.556,2021-05-31 11:14:21
60b49addc16689f6a7474f66,16,27.1577,2021-05-31 11:14:21
60b49addc16689f6a7474f67,17,27.0722,2021-05-31 11:14:21
60b49addc16689f6a7474f68,18,26.9395,2021-05-31 11:14:21
60b49addc16689f6a7474f69,19,25.3993,2021-05-31 11:14:21
60b49addc16689f6a7474f6a,20,25.755,2021-05-31 11:14:21
60b49addc16689f6a7474f6b,21,25.381,2021-05-31 11:14:21
60b49addc16689f6a7474f6c,22,25.6345,2021-05-31 11:14:21
60b49addc16689f6a7474f6d,23,25.6557,2021-05-31 11:14:21
60b49addc16689f6a7474f6e,24,25.6353,2021-05-31 11:14:21
60b49addc16689f6a7474f6f,25,25.7577,2021-05-31 11:14:21
60b49addc16689f6a7474f70,26,25.665,2021-05-31 11:14:21
60b49addc16689f6a7474f71,27,25.5089,2021-05-31 11:14:21
60b49addc16689f6a7474f72,28,25.9937,2021-05-31 11:14:21
60b49addc16689f6a7474f73,29,26.1685,2021-05-31 11:14:21
60b49addc16689f6a7474f74,30,25.5028,2021-05-31 11:14:21
60b49addc16689f6a7474f75,31,26.2187,2021-05-31 11:14:21
60b49addc16689f6a7474f76,32,25.8838,2021-05-31 11:14:21
60b49addc16689f6a7474f77,33,25.9067,2021-05-31 11:14:21
60b49addc16689f6a7474f78,34,25.9846,2021-05-31 11:14:21
60b49addc16689f6a7474f79,35,25.8884,2021-05-31 11:14:21
60b49addc16689f6a7474f7a,36,25.4674,2021-05-31 11:14:21
60b49addc16689f6a7474f7b,37,25.7278,2021-05-31 11:14:21
60b49addc16689f6a7474f7c,38,25.7428,2021-05-31 11:14:21
60b49addc16689f6a7474f7d,39,26.0767,2021-05-31 11:14:21
60b49addc16689f6a7474f7e,40,25.0527,2021-05-31 11:14:21
60b49addc16689f6a7474f7f,41,25.1689,2021-05-31 11:14:21
60b49addc16689f6a7474f80,42,24.2936,2021-05-31 11:14:21
60b49addc16689f6a7474f81,43,23.6782,2021-05-31 11:14:21
60b49addc16689f6a7474f82,44,23.432,2021-05-31 11:14:21
60b49addc16689f6a7474f83,45,24.042,2021-05-31 11:14:21
60b49addc16689f6a7474f84,46,23.9053,2021-05-31 11:14:21
60b49addc16689f6a7474f85,47,24.1919,2021-05-31 11:14:21
60b49addc16689f6a7474f86,48,23.4182,2021-05-31 11:14:21
60b49addc16689f6a7474f87,49,23.818,2021-05-31 11:14:21
60b49addc16689f6a7474f88,50,23.6813,2021-05-31 11:14:21
60b49ae031df788cdf9e9c3b,1,27.6122,2021-05-31 11:14:24
60b49ae031df788cdf9e9c3c,2,27.7083,2021-05-31 11:14:24
60b49ae031df788cdf9e9c3d,3,27.9816,2021-05-31 11:14:24
60b49ae031df788cdf9e9c3e,4,27.8265,2021-05-31 11:14:24
60b49ae031df788cdf9e9c3f,5,28.0939,2021-05-31 11:14:24
60b49ae031df788cdf9e9c40,6,27.5982,2021-05-31 11:14:24
60b49ae031df788cdf9e9c41,7,25.8437,2021-05-31 11:14:24
60b49ae031df788cdf9e9c42,8,25.7251,2021-05-31 11:14:24
60b49ae031df788cdf9e9c43,9,25.3004,2021-05-31 11:14:24
60b49ae031df788cdf9e9c44,10,26.6562,2021-05-31 11:14:24
60b49ae031df788cdf9e9c45,11,27.0628,2021-05-31 11:14:24
60b49ae031df788cdf9e9c46,12,27.0727,2021-05-31 11:14:24
60b49ae031df788cdf9e9c47,13,26.7562,2021-05-31 11:14:24
60b49ae031df788cdf9e9c48,14,25.7112,2021-05-31 11:14:24
60b49ae031df788cdf9e9c49,15,26.556,2021-05-31 11:14:24
60b49ae031df788cdf9e9c4a,16,27.1577,2021-05-31 11:14:24
60b49ae031df788cdf9e9c4b,17,27.0722,2021-05-31 11:14:24
60b49ae031df788cdf9e9c4c,18,26.9395,2021-05-31 11:14:24
60b49ae031df788cdf9e9c4d,19,25.3993,2021-05-31 11:14:24
60b49ae031df788cdf9e9c4e,20,25.755,2021-05-31 11:14:24
60b49ae031df788cdf9e9c4f,21,25.381,2021-05-31 11:14:24
60b49ae031df788cdf9e9c50,22,25.6345,2021-05-31 11:14:24
60b49ae031df788cdf9e9c51,23,25.6557,2021-05-31 11:14:24
60b49ae031df788cdf9e9c52,24,25.6353,2021-05-31 11:14:24
60b49ae031df788cdf9e9c53,25,25.7577,2021-05-31 11:14:24
60b49ae031df788cdf9e9c54,26,25.665,2021-05-31 11:14:24
60b49ae031df788cdf9e9c55,27,25.5089,2021-05-31 11:14:24
60b49ae031df788cdf9e9c56,28,25.9937,2021-05-31 11:14:24
60b49ae031df788cdf9e9c57,29,26.1685,2021-05-31 11:14:24
60b49ae031df788cdf9e9c58,30,25.5028,2021-05-31 11:14:24
60b49ae031df788cdf9e9c59,31,26.2187,2021-05-31 11:14:24
60b49ae031df788cdf9e9c5a,32,25.8838,2021-05-31 11:14:24
60b49ae031df788cdf9e9c5b,33,25.9067,2021-05-31 11:14:24
60b49ae031df788cdf9e9c5c,34,25.9846,2021-05-31 11:14:24
60b49ae031df788cdf9e9c5d,35,25.8884,2021-05-31 11:14:24
60b49ae031df788cdf9e9c5e,36,25.4674,2021-05-31 11:14:24
60b49ae031df788cdf9e9c5f,37,25.7278,2021-05-31 11:14:24
60b49ae031df788cdf9e9c60,38,25.7428,2021-05-31 11:14:24
60b49ae031df788cdf9e9c61,39,26.0767,2021-05-31 11:14:24
60b49ae031df788cdf9e9c62,40,25.0527,2021-05-31 11:14:24
60b49ae031df788cdf9e9c63,41,25.1689,2021-05-31 11:14:24
60b49ae031df788cdf9e9c64,42,24.2936,2021-05-31 11:14:24
60b49ae031df788cdf9e9c65,43,23.6782,2021-05-31 11:14:24
60b49ae031df788cdf9e9c66,44,23.432,2021-05-31 11:14:24
60b49ae031df788cdf9e9c67,45,24.042,2021-05-31 11:14:24
60b49ae031df788cdf9e9c68,46,23.9053,2021-05-31 11:14:24
60b49ae031df788cdf9e9c69,47,24.1919,2021-05-31 11:14:24
60b49ae031df788cdf9e9c6a,48,23.4182,2021-05-31 11:14:24
60b49ae031df788cdf9e9c6b,49,23.818,2021-05-31 11:14:24
60b49ae031df788cdf9e9c6c,50,23.6813,2021-05-31 11:14:24
60b49ae4e7707fc080f2de3d,1,27.6122,2021-05-31 11:14:28
60b49ae4e7707fc080f2de3e,2,27.7083,2021-05-31 11:14:28
60b49ae4e7707fc080f2de3f,3,27.9816,2021-05-31 11:14:28
60b49ae4e7707fc080f2de40,4,27.8265,2021-05-31 11:14:28
60b49ae4e7707fc080f2de41,5,28.0939,2021-05-31 11:14:28
60b49ae4e7707fc080f2de42,6,27.5982,2021-05-31 11:14:28
60b49ae4e7707fc080f2de43,7,25.8437,2021-05-31 11:14:28
60b49ae4e7707fc080f2de44,8,25.7251,2021-05-31 11:14:28
60b49ae4e7707fc080f2de45,9,25.3004,2021-05-31 11:14:28
60b49ae4e7707fc080f2de46,10,26.6562,2021-05-31 11:14:28
60b49ae4e7707fc080f2de47,11,27.0628,2021-05-31 11:14:28
60b49ae4e7707fc080f2de48,12,27.0727,2021-05-31 11:14:28
60b49ae4e7707fc080f2de49,13,26.7562,2021-05-31 11:14:28
60b49ae4e7707fc080f2de4a,14,25.7112,2021-05-31 11:14:28
60b49ae4e7707fc080f2de4b,15,26.556,2021-05-31 11:14:28
60b49ae4e7707fc080f2de4c,16,27.1577,2021-05-31 11:14:28
60b49ae4e7707fc080f2de4d,17,27.0722,2021-05-31 11:14:28
60b49ae4e7707fc080f2de4e,18,26.9395,2021-05-31 11:14:28
60b49ae4e7707fc080f2de4f,19,25.3993,2021-05-31 11:14:28
60b49ae4e7707fc080f2de50,20,25.755,2021-05-31 11:14:28
60b49ae4e7707fc080f2de51,21,25.381,2021-05-31 11:14:28
60b49ae4e7707fc080f2de52,22,25.6345,2021-05-31 11:14:28
60b49ae4e7707fc080f2de53,23,25.6557,2021-05-31 11:14:28
60b49ae4e7707fc080f2de54,24,25.6353,2021-05-31 11:14:28
60b49ae4e7707fc080f2de55,25,25.7577,2021-05-31 11:14:28
60b49ae4e7707fc080f2de56,26,25.665,2021-05-31 11:14:28
60b49ae4e7707fc080f2de57,27,25.5089,2021-05-31 11:14:28
60b49ae4e7707fc080f2de58,28,25.9937,2021-05-31 11:14:28
60b49ae4e7707fc080f2de59,29,26.1685,2021-05-31 11:14:28
60b49ae4e7707fc080f2de5a,30,25.5028,2021-05-31 11:14:28
60b49ae4e7707fc080f2de5b,31,26.2187,2021-05-31 11:14:28
60b49ae4e7707fc080f2de5c,32,25.8838,2021-05-31 11:14:28
60b49ae4e7707fc080f2de5d,33,25.9067,2021-05-31 11:14:28
60b49ae4e7707fc080f2de5e,34,25.9846,2021-05-31 11:14:28
60b49ae4e7707fc080f2de5f,35,25.8884,2021-05-31 11:14:28
60b49ae4e7707fc080f2de60,36,25.4674,2021-05-31 11:14:28
60b49ae4e7707fc080f2de61,37,25.7278,2021-05-31 11:14:28
60b49ae4e7707fc080f2de62,38,25.7428,2021-05-31 11:14:28
60b49ae4e7707fc080f2de63,39,26.0767,2021-05-31 11:14:28
60b49ae4e7707fc080f2de64,40,25.0527,2021-05-31 11:14:28
60b49ae4e7707fc080f2de65,41,25.1689,2021-05-31 11:14:28
60b49ae4e7707fc080f2de66,42,24.2936,2021-05-31 11:14:28
60b49ae4e7707fc080f2de67,43,23.6782,2021-05-31 11:14:28
60b49ae4e7707fc080f2de68,44,23.432,2021-05-31 11:14:28
60b49ae4e7707fc080f2de69,45,24.042,2021-05-31 11:14:28
60b49ae4e7707fc080f2de6a,46,23.9053,2021-05-31 11:14:28
60b49ae4e7707fc080f2de6b,47,24.1919,2021-05-31 11:14:28
60b49ae4e7707fc080f2de6c,48,23.4182,2021-05-31 11:14:28
60b49ae4e7707fc080f2de6d,49,23.818,2021-05-31 11:14:28
60b49ae4e7707fc080f2de6e,50,23.6813,2021-05-31 11:14:28
60b49ae871c5ff7eedb5757e,1,27.6122,2021-05-31 11:14:32
60b49ae871c5ff7eedb5757f,2,27.7083,2021-05-31 11:14:32
60b49ae871c5ff7eedb57580,3,27.9816,2021-05-31 11:14:32
60b49ae871c5ff7eedb57581,4,27.8265,2021-05-31 11:14:32
60b49ae871c5ff7eedb57582,5,28.0939,2021-05-31 11:14:32
60b49ae871c5ff7eedb57583,6,27.5982,2021-05-31 11:14:32
60b49ae871c5ff7eedb57584,7,25.8437,2021-05-31 11:14:32
60b49ae871c5ff7eedb57585,8,25.7251,2021-05-31 11:14:32
60b49ae871c5ff7eedb57586,9,25.3004,2021-05-31 11:14:32
60b49ae871c5ff7eedb57587,10,26.6562,2021-05-31 11:14:32
60b49ae871c5ff7eedb57588,11,27.0628,2021-05-31 11:14:32
60b49ae871c5ff7eedb57589,12,27.0727,2021-05-31 11:14:32
60b49ae871c5ff7eedb5758a,13,26.7562,2021-05-31 11:14:32
60b49ae871c5ff7eedb5758b,14,25.7112,2021-05-31 11:14:32
60b49ae871c5ff7eedb5758c,15,26.556,2021-05-31 11:14:32
60b49ae871c5ff7eedb5758d,16,27.1577,2021-05-31 11:14:32
60b49ae871c5ff7eedb5758e,17,27.0722,2021-05-31 11:14:32
60b49ae871c5ff7eedb5758f,18,26.9395,2021-05-31 11:14:32
60b49ae871c5ff7eedb57590,19,25.3993,2021-05-31 11:14:32
60b49ae871c5ff7eedb57591,20,25.755,2021-05-31 11:14:32
60b49ae871c5ff7eedb57592,21,25.381,2021-05-31 11:14:32
60b49ae871c5ff7eedb57593,22,25.6345,2021-05-31 11:14:32
60b49ae871c5ff7eedb57594,23,25.6557,2021-05-31 11:14:32
60b49ae871c5ff7eedb57595,24,25.6353,2021-05-31 11:14:32
60b49ae871c5ff7eedb57596,25,25.7577,2021-05-31 11:14:32
60b49ae871c5ff7eedb57597,26,25.665,2021-05-31 11:14:32
60b49ae871c5ff7eedb57598,27,25.5089,2021-05-31 11:14:32
60b49ae871c5ff7eedb57599,28,25.9937,2021-05-31 11:14:32
60b49ae871c5ff7eedb5759a,29,26.1685,2021-05-31 11:14:32
60b49ae871c5ff7eedb5759b,30,25.5028,2021-05-31 11:14:32
60b49ae871c5ff7eedb5759c,31,26.2187,2021-05-31 11:14:32
60b49ae871c5ff7eedb5759d,32,25.8838,2021-05-31 11:14:32
60b49ae871c5ff7eedb5759e,33,25.9067,2021-05-31 11:14:32
60b49ae871c5ff7eedb5759f,34,25.9846,2021-05-31 11:14:32
60b49ae871c5ff7eedb575a0,35,25.8884,2021-05-31 11:14:32
60b49ae871c5ff7eedb575a1,36,25.4674,2021-05-31 11:14:32
60b49ae871c5ff7eedb575a2,37,25.7278,2021-05-31 11:14:32
60b49ae871c5ff7eedb575a3,38,25.7428,2021-05-31 11:14:32
60b49ae871c5ff7eedb575a4,39,26.0767,2021-05-31 11:14:32
60b49ae871c5ff7eedb575a5,40,25.0527,2021-05-31 11:14:32
60b49ae871c5ff7eedb575a6,41,25.1689,2021-05-31 11:14:32
60b49ae871c5ff7eedb575a7,42,24.2936,2021-05-31 11:14:32
60b49ae871c5ff7eedb575a8,43,23.6782,2021-05-31 11:14:32
60b49ae871c5ff7eedb575a9,44,23.432,2021-05-31 11:14:32
60b49ae871c5ff7eedb575aa,45,24.042,2021-05-31 11:14:32
60b49ae871c5ff7eedb575ab,46,23.9053,2021-05-31 11:14:32
60b49ae871c5ff7eedb575ac,47,24.1919,2021-05-31 11:14:32
60b49ae871c5ff7eedb575ad,48,23.4182,2021-05-31 11:14:32
60b49ae871c5ff7eedb575ae,49,23.818,2021-05-31 11:14:32
60b49ae871c5ff7eedb575af,50,23.6813,2021-05-31 11:14:32
60b49aecc06612e095a3909d,1,27.6122,2021-05-31 11:14:36
60b49aecc06612e095a3909e,2,27.7083,2021-05-31 11:14:36
60b49aecc06612e095a3909f,3,27.9816,2021-05-31 11:14:36
60b49aecc06612e095a390a0,4,27.8265,2021-05-31 11:14:36
60b49aecc06612e095a390a1,5,28.0939,2021-05-31 11:14:36
60b49aecc06612e095a390a2,6,27.5982,2021-05-31 11:14:36
60b49aecc06612e095a390a3,7,25.8437,2021-05-31 11:14:36
60b49aecc06612e095a390a4,8,25.7251,2021-05-31 11:14:36
60b49aecc06612e095a390a5,9,25.3004,2021-05-31 11:14:36
60b49aecc06612e095a390a6,10,26.6562,2021-05-31 11:14:36
60b49aecc06612e095a390a7,11,27.0628,2021-05-31 11:14:36
60b49aecc06612e095a390a8,12,27.0727,2021-05-31 11:14:36
60b49aecc06612e095a390a9,13,26.7562,2021-05-31 11:14:36
60b49aecc06612e095a390aa,14,25.7112,2021-05-31 11:14:36
60b49aecc06612e095a390ab,15,26.556,2021-05-31 11:14:36
60b49aecc06612e095a390ac,16,27.1577,2021-05-31 11:14:36
60b49aecc06612e095a390ad,17,27.0722,2021-05-31 11:14:36
60b49aecc06612e095a390ae,18,26.9395,2021-05-31 11:14:36
60b49aecc06612e095a390af,19,25.3993,2021-05-31 11:14:36
60b49aecc06612e095a390b0,20,25.755,2021-05-31 11:14:36
60b49aecc06612e095a390b1,21,25.381,2021-05-31 11:14:36
60b49aecc06612e095a390b2,22,25.6345,2021-05-31 11:14:36
60b49aecc06612e095a390b3,23,25.6557,2021-05-31 11:14:36
60b49aecc06612e095a390b4,24,25.6353,2021-05-31 11:14:36
60b49aecc06612e095a390b5,25,25.7577,2021-05-31 11:14:36
60b49aecc06612e095a390b6,26,25.665,2021-05-31 11:14:36
60b49aecc06612e095a390b7,27,25.5089,2021-05-31 11:14:36
60b49aecc06612e095a390b8,28,25.9937,2021-05-31 11:14:36
60b49aecc06612e095a390b9,29,26.1685,2021-05-31 11:14:36
60b49aecc06612e095a390ba,30,25.5028,2021-05-31 11:14:36
60b49aecc06612e095a390bb,31,26.2187,2021-05-31 11:14:36
60b49aecc06612e095a390bc,32,25.8838,2021-05-31 11:14:36
60b49aecc06612e095a390bd,33,25.9067,2021-05-31 11:14:36
60b49aecc06612e095a390be,34,25.9846,2021-05-31 11:14:36
60b49aecc06612e095a390bf,35,25.8884,2021-05-31 11:14:36
60b49aecc06612e095a390c0,36,25.4674,2021-05-31 11:14:36
60b49aecc06612e095a390c1,37,25.7278,2021-05-31 11:14:36
60b49aecc06612e095a390c2,38,25.7428,2021-05-31 11:14:36
60b49aecc06612e095a390c3,39,26.0767,2021-05-31 11:14:36
60b49aecc06612e095a390c4,40,25.0527,2021-05-31 11:14:36
60b49aecc06612e095a390c5,41,25.1689,2021-05-31 11:14:36
60b49aecc06612e095a390c6,42,24.2936,2021-05-31 11:14:36
60b49aecc06612e095a390c7,43,23.6782,2021-05-31 11:14:36
60b49aecc06612e095a390c8,44,23.432,2021-05-31 11:14:36
60b49aecc06612e095a390c9,45,24.042,2021-05-31 11:14:36
60b49aecc06612e095a390ca,46,23.9053,2021-05-31 11:14:36
60b49aecc06612e095a390cb,47,24.1919,2021-05-31 11:14:36
60b49aecc06612e095a390cc,48,23.4182,2021-05-31 11:14:36
60b49aecc06612e095a390cd,49,23.818,2021-05-31 11:14:36
60b49aecc06612e095a390ce,50,23.6813,2021-05-31 11:14:36
60b49aef4808a866fadf2741,1,27.6122,2021-05-31 11:14:39
60b49aef4808a866fadf2742,2,27.7083,2021-05-31 11:14:39
60b49aef4808a866fadf2743,3,27.9816,2021-05-31 11:14:39
60b49aef4808a866fadf2744,4,27.8265,2021-05-31 11:14:39
60b49aef4808a866fadf2745,5,28.0939,2021-05-31 11:14:39
60b49aef4808a866fadf2746,6,27.5982,2021-05-31 11:14:39
60b49aef4808a866fadf2747,7,25.8437,2021-05-31 11:14:39
60b49aef4808a866fadf2748,8,25.7251,2021-05-31 11:14:39
60b49aef4808a866fadf2749,9,25.3004,2021-05-31 11:14:39
60b49aef4808a866fadf274a,10,26.6562,2021-05-31 11:14:39
60b49aef4808a866fadf274b,11,27.0628,2021-05-31 11:14:39
60b49aef4808a866fadf274c,12,27.0727,2021-05-31 11:14:39
60b49aef4808a866fadf274d,13,26.7562,2021-05-31 11:14:39
60b49aef4808a866fadf274e,14,25.7112,2021-05-31 11:14:39
60b49aef4808a866fadf274f,15,26.556,2021-05-31 11:14:39
60b49aef4808a866fadf2750,16,27.1577,2021-05-31 11:14:39
60b49aef4808a866fadf2751,17,27.0722,2021-05-31 11:14:39
60b49aef4808a866fadf2752,18,26.9395,2021-05-31 11:14:39
60b49aef4808a866fadf2753,19,25.3993,2021-05-31 11:14:39
60b49aef4808a866fadf2754,20,25.755,2021-05-31 11:14:39
60b49aef4808a866fadf2755,21,25.381,2021-05-31 11:14:39
60b49aef4808a866fadf2756,22,25.6345,2021-05-31 11:14:39
60b49aef4808a866fadf2757,23,25.6557,2021-05-31 11:14:39
60b49aef4808a866fadf2758,24,25.6353,2021-05-31 11:14:39
60b49aef4808a866fadf2759,25,25.7577,2021-05-31 11:14:39
60b49aef4808a866fadf275a,26,25.665,2021-05-31 11:14:39
60b49aef4808a866fadf275b,27,25.5089,2021-05-31 11:14:39
60b49aef4808a866fadf275c,28,25.9937,2021-05-31 11:14:39
60b49aef4808a866fadf275d,29,26.1685,2021-05-31 11:14:39
60b49aef4808a866fadf275e,30,25.5028,2021-05-31 11:14:39
60b49aef4808a866fadf275f,31,26.2187,2021-05-31 11:14:39
60b49aef4808a866fadf2760,32,25.8838,2021-05-31 11:14:39
60b49aef4808a866fadf2761,33,25.9067,2021-05-31 11:14:39
60b49aef4808a866fadf2762,34,25.9846,2021-05-31 11:14:39
60b49aef4808a866fadf2763,35,25.8884,2021-05-31 11:14:39
60b49aef4808a866fadf2764,36,25.4674,2021-05-31 11:14:39
60b49aef4808a866fadf2765,37,25.7278,2021-05-31 11:14:39
60b49aef4808a866fadf2766,38,25.7428,2021-05-31 11:14:39
60b49aef4808a866fadf2767,39,26.0767,2021-05-31 11:14:39
60b49aef4808a866fadf2768,40,25.0527,2021-05-31 11:14:39
60b49aef4808a866fadf2769,41,25.1689,2021-05-31 11:14:39
60b49aef4808a866fadf276a,42,24.2936,2021-05-31 11:14:39
60b49aef4808a866fadf276b,43,23.6782,2021-05-31 11:14:39
60b49aef4808a866fadf276c,44,23.432,2021-05-31 11:14:39
60b49aef4808a866fadf276d,45,24.042,2021-05-31 11:14:39
60b49aef4808a866fadf276e,46,23.9053,2021-05-31 11:14:39
60b49aef4808a866fadf276f,47,24.1919,2021-05-31 11:14:39
60b49aef4808a866fadf2770,48,23.4182,2021-05-31 11:14:39
60b49aef4808a866fadf2771,49,23.818,2021-05-31 11:14:39
60b49aef4808a866fadf2772,50,23.6813,2021-05-31 11:14:39
60b49af29cef184fa34c3b7a,1,27.6122,2021-05-31 11:14:42
60b49af29cef184fa34c3b7b,2,27.7083,2021-05-31 11:14:42
60b49af29cef184fa34c3b7c,3,27.9816,2021-05-31 11:14:42
60b49af29cef184fa34c3b7d,4,27.8265,2021-05-31 11:14:42
60b49af29cef184fa34c3b7e,5,28.0939,2021-05-31 11:14:42
60b49af29cef184fa34c3b7f,6,27.5982,2021-05-31 11:14:42
60b49af29cef184fa34c3b80,7,25.8437,2021-05-31 11:14:42
60b49af29cef184fa34c3b81,8,25.7251,2021-05-31 11:14:42
60b49af29cef184fa34c3b82,9,25.3004,2021-05-31 11:14:42
60b49af29cef184fa34c3b83,10,26.6562,2021-05-31 11:14:42
60b49af29cef184fa34c3b84,11,27.0628,2021-05-31 11:14:42
60b49af29cef184fa34c3b85,12,27.0727,2021-05-31 11:14:42
60b49af29cef184fa34c3b86,13,26.7562,2021-05-31 11:14:42
60b49af29cef184fa34c3b87,14,25.7112,2021-05-31 11:14:42
60b49af29cef184fa34c3b88,15,26.556,2021-05-31 11:14:42
60b49af29cef184fa34c3b89,16,27.1577,2021-05-31 11:14:42
60b49af29cef184fa34c3b8a,17,27.0722,2021-05-31 11:14:42
60b49af29cef184fa34c3b8b,18,26.9395,2021-05-31 11:14:42
60b49af29cef184fa34c3b8c,19,25.3993,2021-05-31 11:14:42
60b49af29cef184fa34c3b8d,20,25.755,2021-05-31 11:14:42
60b49af29cef184fa34c3b8e,21,25.381,2021-05-31 11:14:42
60b49af29cef184fa34c3b8f,22,25.6345,2021-05-31 11:14:42
60b49af29cef184fa34c3b90,23,25.6557,2021-05-31 11:14:42
60b49af29cef184fa34c3b91,24,25.6353,2021-05-31 11:14:42
60b49af29cef184fa34c3b92,25,25.7577,2021-05-31 11:14:42
60b49af29cef184fa34c3b93,26,25.665,2021-05-31 11:14:42
60b49af29cef184fa34c3b94,27,25.5089,2021-05-31 11:14:42
60b49af29cef184fa34c3b95,28,25.9937,2021-05-31 11:14:42
60b49af29cef184fa34c3b96,29,26.1685,2021-05-31 11:14:42
60b49af29cef184fa34c3b97,30,25.5028,2021-05-31 11:14:42
60b49af29cef184fa34c3b98,31,26.2187,2021-05-31 11:14:42
60b49af29cef184fa34c3b99,32,25.8838,2021-05-31 11:14:42
60b49af29cef184fa34c3b9a,33,25.9067,2021-05-31 11:14:42
60b49af29cef184fa34c3b9b,34,25.9846,2021-05-31 11:14:42
60b49af29cef184fa34c3b9c,35,25.8884,2021-05-31 11:14:42
